network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
2607:faf0::/32,6252001,6252001,,0,0
2607:faf8::/32,6252001,6252001,,0,0
2607:fb00::/32,6252001,6252001,,0,0
2607:fb08::/32,6252001,6252001,,0,0
2607:fb10::/32,6252001,6252001,,0,0
2607:fb20::/32,6252001,6252001,,0,0
2607:fb28::/32,6252001,6252001,,0,0
2607:fb30::/32,6252001,6252001,,0,0
2607:fb38::/32,6252001,6252001,,0,0
2607:fb40::/32,6252001,6252001,,0,0
2607:fb48::/32,6252001,6252001,,0,0
2607:fb50::/32,6252001,6252001,,0,0
2607:fb58::/32,6252001,6252001,,0,0
2607:fb60::/32,6252001,6252001,,0,0
2607:fb70::/32,6252001,6252001,,0,0
2607:fb78::/32,6252001,6252001,,0,0
2607:fb80::/32,6252001,6252001,,0,0
2607:fb88::/32,6252001,6252001,,0,0
2607:fb90::/34,6252001,6252001,,0,0
2607:fb90:4000::/39,6252001,6252001,,0,0
2607:fb90:4200::/41,6252001,6252001,,0,0
2607:fb90:4280::/45,6252001,6252001,,0,0
2607:fb90:4288::/46,6252001,6252001,,0,0
2607:fb90:428c::/47,6252001,6252001,,0,0
2607:fb90:428e::/48,6252001,6252001,,0,0
2607:fb90:428f::/49,4566966,6252001,,0,0
2607:fb90:428f:8000::/49,6252001,6252001,,0,0
2607:fb90:4290::/44,6252001,6252001,,0,0
2607:fb90:42a0::/43,6252001,6252001,,0,0
2607:fb90:42c0::/42,6252001,6252001,,0,0
2607:fb90:4300::/40,6252001,6252001,,0,0
2607:fb90:4400::/38,6252001,6252001,,0,0
2607:fb90:4800::/37,6252001,6252001,,0,0
2607:fb90:5000::/36,6252001,6252001,,0,0
2607:fb90:6000::/36,6252001,6252001,,0,0
2607:fb90:7000::/38,6252001,6252001,,0,0
2607:fb90:7400::/39,6252001,6252001,,0,0
2607:fb90:7600::/40,4566966,6252001,,0,0
2607:fb90:7700::/43,4566966,6252001,,0,0
2607:fb90:7720::/43,6252001,6252001,,0,0
2607:fb90:7740::/42,6252001,6252001,,0,0
2607:fb90:7780::/41,6252001,6252001,,0,0
2607:fb90:7800::/38,6252001,6252001,,0,0
2607:fb90:7c00::/43,6252001,6252001,,0,0
2607:fb90:7c20::/47,6252001,6252001,,0,0
2607:fb90:7c22::/48,6252001,6252001,,0,0
2607:fb90:7c23::/50,6252001,6252001,,0,0
2607:fb90:7c23:4000::/50,4566966,6252001,,0,0
2607:fb90:7c23:8000::/49,6252001,6252001,,0,0
2607:fb90:7c24::/46,6252001,6252001,,0,0
2607:fb90:7c28::/45,6252001,6252001,,0,0
2607:fb90:7c30::/44,6252001,6252001,,0,0
2607:fb90:7c40::/42,6252001,6252001,,0,0
2607:fb90:7c80::/44,6252001,6252001,,0,0
2607:fb90:7c90::/45,6252001,6252001,,0,0
2607:fb90:7c98::/48,6252001,6252001,,0,0
2607:fb90:7c99::/49,6252001,6252001,,0,0
2607:fb90:7c99:8000::/49,4566966,6252001,,0,0
2607:fb90:7c9a::/47,6252001,6252001,,0,0
2607:fb90:7c9c::/46,6252001,6252001,,0,0
2607:fb90:7ca0::/43,6252001,6252001,,0,0
2607:fb90:7cc0::/42,6252001,6252001,,0,0
2607:fb90:7d00::/40,6252001,6252001,,0,0
2607:fb90:7e00::/39,6252001,6252001,,0,0
2607:fb90:8000::/34,6252001,6252001,,0,0
2607:fb90:c000::/35,6252001,6252001,,0,0
2607:fb90:e000::/39,6252001,6252001,,0,0
2607:fb90:e200::/40,6252001,6252001,,0,0
2607:fb90:e300::/42,6252001,6252001,,0,0
2607:fb90:e340::/43,6252001,6252001,,0,0
2607:fb90:e360::/45,6252001,6252001,,0,0
2607:fb90:e368::/47,6252001,6252001,,0,0
2607:fb90:e36a::/48,6252001,6252001,,0,0
2607:fb90:e36b::/51,6252001,6252001,,0,0
2607:fb90:e36b:2000::/51,4566966,6252001,,0,0
2607:fb90:e36b:4000::/50,6252001,6252001,,0,0
2607:fb90:e36b:8000::/49,6252001,6252001,,0,0
2607:fb90:e36c::/46,6252001,6252001,,0,0
2607:fb90:e370::/44,6252001,6252001,,0,0
2607:fb90:e380::/41,6252001,6252001,,0,0
2607:fb90:e400::/38,6252001,6252001,,0,0
2607:fb90:e800::/37,6252001,6252001,,0,0
2607:fb90:f000::/37,6252001,6252001,,0,0
2607:fb90:f800::/38,6252001,6252001,,0,0
2607:fb90:fc00::/40,6252001,6252001,,0,0
2607:fb90:fd00::/43,6252001,6252001,,0,0
2607:fb90:fd20::/44,4566966,6252001,,0,0
2607:fb90:fd30::/44,6252001,6252001,,0,0
2607:fb90:fd40::/42,6252001,6252001,,0,0
2607:fb90:fd80::/41,6252001,6252001,,0,0
2607:fb90:fe00::/39,6252001,6252001,,0,0
2607:fb91::/32,6252001,6252001,,0,0
2607:fb92::/31,6252001,6252001,,0,0
2607:fb94::/30,6252001,6252001,,0,0
2607:fb98::/44,6252001,6252001,,0,0
2607:fb98:10::/45,6252001,6252001,,0,0
2607:fb98:18::/46,6252001,6252001,,0,0
2607:fb98:1c::/48,6251999,6252001,,0,0
2607:fb98:1d::/48,6252001,6252001,,0,0
2607:fb98:1e::/47,6252001,6252001,,0,0
2607:fb98:20::/43,6252001,6252001,,0,0
2607:fb98:40::/42,6252001,6252001,,0,0
2607:fb98:80::/41,6252001,6252001,,0,0
2607:fb98:100::/40,6252001,6252001,,0,0
2607:fb98:200::/39,6252001,6252001,,0,0
2607:fb98:400::/38,6252001,6252001,,0,0
2607:fb98:800::/37,6252001,6252001,,0,0
2607:fb98:1000::/36,6252001,6252001,,0,0
2607:fb98:2000::/35,6252001,6252001,,0,0
2607:fb98:4000::/34,6252001,6252001,,0,0
2607:fb98:8000::/33,6252001,6252001,,0,0
2607:fb99::/32,6252001,6252001,,0,0
2607:fb9a::/31,6252001,6252001,,0,0
2607:fb9c::/30,6252001,6252001,,0,0
2607:fba0::/32,6252001,6252001,,0,0
2607:fba8::/32,6252001,6252001,,0,0
2607:fbb0::/32,6252001,6252001,,0,0
2607:fbb8::/32,6252001,6252001,,0,0
2607:fbc0::/32,6252001,6252001,,0,0
2607:fbd0::/32,6252001,6252001,,0,0
2607:fbd8::/32,6251999,6251999,,0,0
2607:fbe0::/32,6252001,6252001,,0,0
2607:fbe8::/32,6252001,6252001,,0,0
2607:fbf0::/32,6252001,6252001,,0,0
2607:fbf8::/32,6252001,6252001,,0,0
2607:fc00::/32,6252001,6252001,,0,0
2607:fc08::/32,6252001,6252001,,0,0
2607:fc10::/32,6251999,6251999,,0,0
2607:fc18::/36,6252001,6252001,,0,0
2607:fc20::/32,6252001,6252001,,0,0
2607:fc28::/32,6252001,6252001,,0,0
2607:fc30::/32,6252001,6252001,,0,0
2607:fc38::/32,6252001,6252001,,0,0
2607:fc40::/32,6252001,6252001,,0,0
2607:fc48::/32,6252001,6252001,,0,0
2607:fc50::/32,6252001,6252001,,0,0
2607:fc58::/32,6252001,6252001,,0,0
2607:fc68::/32,6252001,6252001,,0,0
2607:fc70::/32,6251999,6251999,,0,0
2607:fc78::/32,6251999,6251999,,0,0
2607:fc88::/32,6252001,6252001,,0,0
2607:fc90::/32,6252001,6252001,,0,0
2607:fc98::/32,6252001,6252001,,0,0
2607:fca0::/32,6252001,6252001,,0,0
2607:fca8::/32,6252001,6252001,,0,0
2607:fcb8::/32,6252001,6252001,,0,0
2607:fcc0::/34,6251999,6251999,,0,0
2607:fcc0:4000::/35,2635167,6251999,,0,0
2607:fcc0:6000::/35,6251999,6251999,,0,0
2607:fcc0:8000::/33,6251999,6251999,,0,0
2607:fcc8::/32,6252001,6252001,,0,0
2607:fcd0::/33,6252001,6252001,,0,0
2607:fcd0:8000::/34,6252001,6252001,,0,0
2607:fcd0:c000::/37,6252001,6252001,,0,0
2607:fcd0:c800::/38,6252001,6252001,,0,0
2607:fcd0:cc00::/40,6252001,6252001,,0,0
2607:fcd0:cd00::/42,6252001,6252001,,0,0
2607:fcd0:cd40::/42,2750405,6252001,,0,0
2607:fcd0:cd80::/41,6252001,6252001,,0,0
2607:fcd0:ce00::/39,6252001,6252001,,0,0
2607:fcd0:d000::/36,6252001,6252001,,0,0
2607:fcd0:e000::/35,6252001,6252001,,0,0
2607:fcd8::/32,6252001,6252001,,0,0
2607:fce0::/32,6252001,6252001,,0,0
2607:fce8::/32,6252001,6252001,,0,0
2607:fcf0::/32,6252001,6252001,,0,0
2607:fcf8::/32,6251999,6251999,,0,0
2607:fd00::/32,6252001,6252001,,0,0
2607:fd08::/32,6252001,6252001,,0,0
2607:fd28::/32,6252001,6252001,,0,0
2607:fd30::/32,6252001,6252001,,0,0
2607:fd38::/32,6252001,6252001,,0,0
2607:fd40::/32,6252001,6252001,,0,0
2607:fd48::/32,6252001,6252001,,0,0
2607:fd50::/32,6252001,6252001,,0,0
2607:fd60::/32,6252001,6252001,,0,0
2607:fd68::/32,6252001,6252001,,0,0
2607:fd70::/32,6252001,6252001,,0,0
2607:fd78::/32,6251999,6251999,,0,0
2607:fd80::/32,6252001,6252001,,0,0
2607:fd88::/32,6252001,6252001,,0,0
2607:fd90::/32,6252001,6252001,,0,0
2607:fda0::/32,6252001,6252001,,0,0
2607:fda8::/32,6252001,6252001,,0,0
2607:fdb0::/32,6252001,6252001,,0,0
2607:fdb8::/32,6252001,6252001,,0,0
2607:fdc0::/32,6252001,6252001,,0,0
2607:fdc8::/32,6252001,6252001,,0,0
2607:fdd0::/32,6252001,6252001,,0,0
2607:fdd8::/32,6252001,6252001,,0,0
2607:fde0::/32,6252001,6252001,,0,0
2607:fde8::/32,6252001,6252001,,0,0
2607:fdf0::/32,6252001,6252001,,0,0
2607:fdf8::/32,6252001,6252001,,0,0
2607:fe00::/32,3489940,3489940,,0,0
2607:fe08::/32,6252001,6252001,,0,0
2607:fe10::/32,6252001,6252001,,0,0
2607:fe18::/36,6252001,6252001,,0,0
2607:fe20::/32,6252001,6252001,,0,0
2607:fe28::/32,6252001,6252001,,0,0
2607:fe30::/32,6252001,6252001,,0,0
2607:fe38::/32,6252001,6252001,,0,0
2607:fe40::/32,6252001,6252001,,0,0
2607:fe48::/32,6252001,6252001,,0,0
2607:fe50::/32,6252001,6252001,,0,0
2607:fe58::/32,6252001,6252001,,0,0
2607:fe60::/32,6252001,6252001,,0,0
2607:fe68::/32,3572887,3572887,,0,0
2607:fe70::/32,6252001,6252001,,0,0
2607:fe78::/32,6252001,6252001,,0,0
2607:fe80::/32,6252001,6252001,,0,0
2607:fe88::/32,6251999,6251999,,0,0
2607:fe90::/32,6252001,6252001,,0,0
2607:fe98::/32,6252001,6252001,,0,0
2607:fea0::/32,6252001,6252001,,0,0
2607:fea8::/32,6251999,6251999,,0,0
2607:feb0::/32,6251999,6251999,,0,0
2607:feb8::/32,6252001,6252001,,0,0
2607:fec0::/32,6252001,6252001,,0,0
2607:fec8::/32,6251999,6251999,,0,0
2607:fed0::/32,6252001,6252001,,0,0
2607:fed8::/32,6252001,6252001,,0,0
2607:fee0::/32,6252001,6252001,,0,0
2607:fee8::/32,6252001,6252001,,0,0
2607:fef8::/32,6252001,6252001,,0,0
2607:ff00::/32,6252001,6252001,,0,0
2607:ff08::/36,6252001,6252001,,0,0
2607:ff10::/32,6252001,6252001,,0,0
2607:ff18::/32,6252001,6252001,,0,0
2607:ff28::/32,6252001,6252001,,0,0
2607:ff30::/32,6252001,6252001,,0,0
2607:ff38::/32,6252001,6252001,,0,0
2607:ff40::/32,6252001,6252001,,0,0
2607:ff48::/32,6252001,6252001,,0,0
2607:ff50::/32,6252001,6252001,,0,0
2607:ff58::/32,6252001,6252001,,0,0
2607:ff60::/32,6252001,6252001,,0,0
2607:ff68::/32,6252001,6252001,,0,0
2607:ff70::/32,6252001,6252001,,0,0
2607:ff78::/32,6251999,6251999,,0,0
2607:ff80::/32,6252001,6252001,,0,0
2607:ff90::/32,6252001,6252001,,0,0
2607:ffa0::/32,6252001,6252001,,0,0
2607:ffa8::/32,6252001,6252001,,0,0
2607:ffb0::/32,6251999,6251999,,0,0
2607:ffb8::/32,6252001,6252001,,0,0
2607:ffc0::/32,6251999,6251999,,0,0
2607:ffc8::/32,6252001,6252001,,0,0
2607:ffd0::/32,6252001,6252001,,0,0
2607:ffd8::/32,6252001,6252001,,0,0
2607:ffe0::/32,6251999,6251999,,0,0
2607:ffe8::/32,6252001,6252001,,0,0
2607:fff0::/32,6252001,6252001,,0,0
2607:fff8::/32,6251999,6251999,,0,0
2608::/22,6252001,6252001,,0,0
2608:4000::/22,6252001,6252001,,0,0
2608:8000::/22,6252001,6252001,,0,0
2608:c000::/22,6252001,6252001,,0,0
2609::/22,6252001,6252001,,0,0
2609:4000::/22,6252001,6252001,,0,0
2609:8000::/22,6252001,6252001,,0,0
2609:a000::/22,6252001,6252001,,0,0
2609:c000::/22,6252001,6252001,,0,0
2609:e000::/22,6252001,6252001,,0,0
260c::/22,6252001,6252001,,0,0
260c:2000::/22,6252001,6252001,,0,0
260c:4000::/22,6252001,6252001,,0,0
260c:6000::/22,6252001,6252001,,0,0
260c:8000::/22,6252001,6252001,,0,0
260c:a000::/22,6252001,6252001,,0,0
260c:c000::/22,6252001,6252001,,0,0
260c:d000::/22,6252001,6252001,,0,0
260c:e000::/22,6252001,6252001,,0,0
260c:f000::/22,6252001,6252001,,0,0
260f:d000::/22,6252001,6252001,,0,0
260f:f000::/22,6252001,6252001,,0,0
2610::/32,6251999,6251999,,0,0
2610:8::/32,6252001,6252001,,0,0
2610:10::/32,6252001,6252001,,0,0
2610:18::/32,6252001,6252001,,0,0
2610:20::/32,6252001,6252001,,0,0
2610:28::/32,6252001,6252001,,0,0
2610:30::/32,6252001,6252001,,0,0
2610:38::/32,6251999,6251999,,0,0
2610:40::/32,6252001,6252001,,0,0
2610:48::/32,6252001,6252001,,0,0
2610:50::/32,6252001,6252001,,0,0
2610:58::/32,6252001,6252001,,0,0
2610:60::/32,6252001,6252001,,0,0
2610:68::/32,6252001,6252001,,0,0
2610:78::/32,6251999,6251999,,0,0
2610:80::/29,6252001,6252001,,0,0
2610:88::/47,6252001,6252001,,0,0
2610:88:2::/48,798544,6252001,,0,0
2610:88:3::/48,6252001,6252001,,0,0
2610:88:4::/46,6252001,6252001,,0,0
2610:88:8::/45,6252001,6252001,,0,0
2610:88:10::/44,6252001,6252001,,0,0
2610:88:20::/43,6252001,6252001,,0,0
2610:88:40::/42,6252001,6252001,,0,0
2610:88:80::/41,6252001,6252001,,0,0
2610:88:100::/40,6252001,6252001,,0,0
2610:88:200::/39,6252001,6252001,,0,0
2610:88:400::/38,6252001,6252001,,0,0
2610:88:800::/37,6252001,6252001,,0,0
2610:88:1000::/36,6252001,6252001,,0,0
2610:88:2000::/35,6252001,6252001,,0,0
2610:88:4000::/34,6252001,6252001,,0,0
2610:88:8000::/33,6252001,6252001,,0,0
2610:98::/32,6251999,6251999,,0,0
2610:a0::/29,6252001,6252001,,0,0
2610:a8::/32,6252001,6252001,,0,0
2610:b0::/34,6252001,6252001,,0,0
2610:b0:4000::/45,6252001,6252001,,0,0
2610:b0:4008::/48,6252001,6252001,,0,0
2610:b0:4009::/48,6251999,6252001,,0,0
2610:b0:400a::/47,6251999,6252001,,0,0
2610:b0:400c::/46,6252001,6252001,,0,0
2610:b0:4010::/44,6252001,6252001,,0,0
2610:b0:4020::/47,6252001,6252001,,0,0
2610:b0:4022::/47,6251999,6252001,,0,0
2610:b0:4024::/46,6252001,6252001,,0,0
2610:b0:4028::/47,6252001,6252001,,0,0
2610:b0:402a::/47,6251999,6252001,,0,0
2610:b0:402c::/46,6252001,6252001,,0,0
2610:b0:4030::/45,6252001,6252001,,0,0
2610:b0:4038::/47,3996063,6252001,,0,0
2610:b0:403a::/47,6252001,6252001,,0,0
2610:b0:403c::/46,6252001,6252001,,0,0
2610:b0:4040::/42,6252001,6252001,,0,0
2610:b0:4080::/46,6252001,6252001,,0,0
2610:b0:4084::/47,6252001,6252001,,0,0
2610:b0:4086::/47,6251999,6252001,,0,0
2610:b0:4088::/46,6252001,6252001,,0,0
2610:b0:408c::/47,6252001,6252001,,0,0
2610:b0:408e::/47,6251999,6252001,,0,0
2610:b0:4090::/45,6252001,6252001,,0,0
2610:b0:4098::/46,6251999,6252001,,0,0
2610:b0:409c::/46,6252001,6252001,,0,0
2610:b0:40a0::/43,6252001,6252001,,0,0
2610:b0:40c0::/46,6252001,6252001,,0,0
2610:b0:40c4::/47,6252001,6252001,,0,0
2610:b0:40c6::/47,6251999,6252001,,0,0
2610:b0:40c8::/47,6251999,6252001,,0,0
2610:b0:40ca::/47,6252001,6252001,,0,0
2610:b0:40cc::/47,6251999,6252001,,0,0
2610:b0:40ce::/47,6252001,6252001,,0,0
2610:b0:40d0::/46,6252001,6252001,,0,0
2610:b0:40d4::/47,6252001,6252001,,0,0
2610:b0:40d6::/47,6251999,6252001,,0,0
2610:b0:40d8::/46,6251999,6252001,,0,0
2610:b0:40dc::/46,6252001,6252001,,0,0
2610:b0:40e0::/46,6252001,6252001,,0,0
2610:b0:40e4::/47,6252001,6252001,,0,0
2610:b0:40e6::/47,3996063,6252001,,0,0
2610:b0:40e8::/46,6252001,6252001,,0,0
2610:b0:40ec::/47,3996063,6252001,,0,0
2610:b0:40ee::/47,6252001,6252001,,0,0
2610:b0:40f0::/44,6252001,6252001,,0,0
2610:b0:4100::/44,6252001,6252001,,0,0
2610:b0:4110::/47,6252001,6252001,,0,0
2610:b0:4112::/47,6251999,6252001,,0,0
2610:b0:4114::/46,6252001,6252001,,0,0
2610:b0:4118::/45,6252001,6252001,,0,0
2610:b0:4120::/43,6252001,6252001,,0,0
2610:b0:4140::/42,6252001,6252001,,0,0
2610:b0:4180::/41,6252001,6252001,,0,0
2610:b0:4200::/39,6252001,6252001,,0,0
2610:b0:4400::/38,6252001,6252001,,0,0
2610:b0:4800::/37,6252001,6252001,,0,0
2610:b0:5000::/36,6252001,6252001,,0,0
2610:b0:6000::/35,6252001,6252001,,0,0
2610:b0:8000::/33,6252001,6252001,,0,0
2610:b8::/32,6252001,6252001,,0,0
2610:c0::/32,6252001,6252001,,0,0
2610:c8::/32,6252001,6252001,,0,0
2610:d0::/32,6252001,6252001,,0,0
2610:e0::/32,6252001,6252001,,0,0
2610:e8::/32,6252001,6252001,,0,0
2610:f0::/32,6252001,6252001,,0,0
2610:100::/32,6252001,6252001,,0,0
2610:108::/32,6252001,6252001,,0,0
2610:120::/32,6252001,6252001,,0,0
2610:128::/32,6252001,6252001,,0,0
2610:130::/32,6252001,6252001,,0,0
2610:148::/32,6252001,6252001,,0,0
2610:150::/32,6252001,6252001,,0,0
2610:158::/32,6252001,6252001,,0,0
2610:160::/32,6252001,6252001,,0,0
2610:168::/32,6252001,6252001,,0,0
2610:170::/32,6251999,6251999,,0,0
2610:178::/32,6252001,6252001,,0,0
2610:180::/32,3572887,3572887,,0,0
2610:188::/32,6252001,6252001,,0,0
2610:190::/32,6252001,6252001,,0,0
2610:198::/32,6252001,6252001,,0,0
2610:1a0::/32,6252001,6252001,,0,0
2610:1a8::/32,6252001,6252001,,0,0
2610:1b0::/32,6252001,6252001,,0,0
2610:1c0::/31,6252001,6252001,,0,0
2610:1c2::/32,6252001,6252001,,0,0
2610:1c8::/32,6252001,6252001,,0,0
2610:1d0::/32,6252001,6252001,,0,0
2610:1d8::/32,6252001,6252001,,0,0
2610:1e0::/32,6252001,6252001,,0,0
2610:1e8::/32,6251999,6251999,,0,0
2610:1f0::/32,6252001,6252001,,0,0
2610:1f8::/32,6252001,6252001,,0,0
2620::/48,6252001,6252001,,0,0
2620:0:10::/48,6252001,6252001,,0,0
2620:0:20::/48,6252001,6252001,,0,0
2620:0:30::/45,6252001,6252001,,0,0
2620:0:60::/48,6252001,6252001,,0,0
2620:0:80::/48,6252001,6252001,,0,0
2620:0:90::/48,6252001,6252001,,0,0
2620:0:a0::/48,6252001,6252001,,0,0
2620:0:b0::/48,6252001,6252001,,0,0
2620:0:c0::/48,6252001,6252001,,0,0
2620:0:f0::/48,6251999,6251999,,0,0
2620:0:100::/48,6252001,6252001,,0,0
2620:0:110::/48,6252001,6252001,,0,0
2620:0:120::/48,6252001,6252001,,0,0
2620:0:140::/48,6252001,6252001,,0,0
2620:0:150::/48,6252001,6252001,,0,0
2620:0:160::/48,6251999,6251999,,0,0
2620:0:170::/48,6252001,6252001,,0,0
2620:0:190::/48,6252001,6252001,,0,0
2620:0:1a0::/48,6252001,6252001,,0,0
2620:0:1b0::/48,6252001,6252001,,0,0
2620:0:1c0::/48,6252001,6252001,,0,0
2620:0:1d0::/48,6252001,6252001,,0,0
2620:0:1f0::/48,6252001,6252001,,0,0
2620:0:200::/48,6252001,6252001,,0,0
2620:0:210::/48,6252001,6252001,,0,0
2620:0:220::/48,6252001,6252001,,0,0
2620:0:230::/48,6251999,6251999,,0,0
2620:0:240::/48,6252001,6252001,,0,0
2620:0:250::/48,6252001,6252001,,0,0
2620:0:260::/48,6252001,6252001,,0,0
2620:0:280::/48,6252001,6252001,,0,0
2620:0:290::/48,6252001,6252001,,0,0
2620:0:2b0::/48,6252001,6252001,,0,0
2620:0:2c0::/48,6252001,6252001,,0,0
2620:0:2d0::/48,6252001,6252001,,0,0
2620:0:2f0::/48,6252001,6252001,,0,0
2620:0:300::/48,2635167,2635167,,0,0
2620:0:320::/48,6252001,6252001,,0,0
2620:0:350::/46,6252001,6252001,,0,0
2620:0:360::/47,6252001,6252001,,0,0
2620:0:390::/48,6252001,6252001,,0,0
2620:0:3b0::/48,6252001,6252001,,0,0
2620:0:3c0::/48,6252001,6252001,,0,0
2620:0:3e0::/48,6252001,6252001,,0,0
2620:0:3f0::/48,6252001,6252001,,0,0
2620:0:400::/40,6252001,6252001,,0,0
2620:0:500::/41,6252001,6252001,,0,0
2620:0:580::/41,6252001,,,0,0
2620:0:600::/48,6252001,6252001,,0,0
2620:0:601::/48,6252001,,,0,0
2620:0:602::/47,6252001,,,0,0
2620:0:604::/46,6252001,,,0,0
2620:0:608::/45,6252001,,,0,0
2620:0:610::/44,6252001,6252001,,0,0
2620:0:620::/44,6252001,,,0,0
2620:0:630::/48,6252001,6252001,,0,0
2620:0:631::/48,6252001,,,0,0
2620:0:632::/47,6252001,,,0,0
2620:0:634::/46,6252001,,,0,0
2620:0:638::/45,6252001,,,0,0
2620:0:640::/48,6252001,6252001,,0,0
2620:0:641::/48,6252001,,,0,0
2620:0:642::/47,6252001,,,0,0
2620:0:644::/46,6252001,,,0,0
2620:0:648::/45,6252001,,,0,0
2620:0:650::/48,6252001,6252001,,0,0
2620:0:651::/48,6252001,,,0,0
2620:0:652::/47,6252001,,,0,0
2620:0:654::/46,6252001,,,0,0
2620:0:658::/45,6252001,,,0,0
2620:0:660::/44,6252001,,,0,0
2620:0:670::/47,6252001,6252001,,0,0
2620:0:672::/47,6252001,,,0,0
2620:0:674::/46,6252001,,,0,0
2620:0:678::/45,6252001,,,0,0
2620:0:680::/48,6252001,6252001,,0,0
2620:0:681::/48,6252001,,,0,0
2620:0:682::/47,6252001,,,0,0
2620:0:684::/46,6252001,,,0,0
2620:0:688::/45,6252001,,,0,0
2620:0:690::/44,6252001,6252001,,0,0
2620:0:6a0::/48,6252001,6252001,,0,0
2620:0:6a1::/48,6252001,,,0,0
2620:0:6a2::/47,6252001,,,0,0
2620:0:6a4::/46,6252001,,,0,0
2620:0:6a8::/45,6252001,,,0,0
2620:0:6b0::/48,6252001,6252001,,0,0
2620:0:6b1::/48,6252001,,,0,0
2620:0:6b2::/47,6252001,,,0,0
2620:0:6b4::/46,6252001,,,0,0
2620:0:6b8::/45,6252001,,,0,0
2620:0:6c0::/45,6252001,6252001,,0,0
2620:0:6c8::/45,6252001,,,0,0
2620:0:6d0::/48,6252001,6252001,,0,0
2620:0:6d1::/48,6252001,,,0,0
2620:0:6d2::/47,6252001,,,0,0
2620:0:6d4::/46,6252001,,,0,0
2620:0:6d8::/45,6252001,,,0,0
2620:0:6e0::/48,6252001,6252001,,0,0
2620:0:6e1::/48,6252001,,,0,0
2620:0:6e2::/47,6252001,,,0,0
2620:0:6e4::/46,6252001,,,0,0
2620:0:6e8::/45,6252001,,,0,0
2620:0:6f0::/48,6252001,6252001,,0,0
2620:0:6f1::/48,6252001,,,0,0
2620:0:6f2::/47,6252001,,,0,0
2620:0:6f4::/46,6252001,,,0,0
2620:0:6f8::/45,6252001,,,0,0
2620:0:700::/41,6252001,6252001,,0,0
2620:0:780::/41,6252001,,,0,0
2620:0:800::/47,6252001,6252001,,0,0
2620:0:802::/48,6252001,6252001,,0,0
2620:0:810::/48,6251999,6251999,,0,0
2620:0:840::/48,6252001,6252001,,0,0
2620:0:850::/48,6252001,6252001,,0,0
2620:0:860::/46,6252001,6252001,,0,0
2620:0:870::/46,6252001,6252001,,0,0
2620:0:874::/47,6252001,6252001,,0,0
2620:0:876::/52,6252001,6252001,,0,0
2620:0:876:1000::/55,953987,6252001,,0,0
2620:0:876:1200::/55,6251999,6252001,,0,0
2620:0:876:1400::/56,6251999,6252001,,0,0
2620:0:876:1500::/56,927384,6252001,,0,0
2620:0:876:1600::/56,3578097,6252001,,0,0
2620:0:876:1700::/56,433561,6252001,,0,0
2620:0:876:1800::/56,3351879,6252001,,0,0
2620:0:876:1900::/56,6252001,6252001,,0,0
2620:0:876:1a00::/55,6252001,6252001,,0,0
2620:0:876:1c00::/54,6252001,6252001,,0,0
2620:0:876:2000::/56,6252001,6252001,,0,0
2620:0:876:2100::/56,3575830,6252001,,0,0
2620:0:876:2200::/56,3923057,6252001,,0,0
2620:0:876:2300::/56,3865483,6252001,,0,0
2620:0:876:2400::/56,6254930,6252001,,0,0
2620:0:876:2500::/56,6252001,6252001,,0,0
2620:0:876:2600::/56,3017382,6252001,,0,0
2620:0:876:2700::/56,2782113,6252001,,0,0
2620:0:876:2800::/56,3624060,6252001,,0,0
2620:0:876:2900::/56,3489940,6252001,,0,0
2620:0:876:2a00::/55,6252001,6252001,,0,0
2620:0:876:2c00::/54,6252001,6252001,,0,0
2620:0:876:3000::/55,2464461,6252001,,0,0
2620:0:876:3200::/56,3996063,6252001,,0,0
2620:0:876:3300::/56,192950,6252001,,0,0
2620:0:876:3400::/56,3865483,6252001,,0,0
2620:0:876:3500::/56,3580239,6252001,,0,0
2620:0:876:3600::/56,366755,6252001,,0,0
2620:0:876:3700::/56,690791,6252001,,0,0
2620:0:876:3800::/55,2635167,6252001,,0,0
2620:0:876:3a00::/55,6252001,6252001,,0,0
2620:0:876:3c00::/54,6252001,6252001,,0,0
2620:0:876:4000::/55,149590,6252001,,0,0
2620:0:876:4200::/56,2328926,6252001,,0,0
2620:0:876:4300::/56,2413451,6252001,,0,0
2620:0:876:4400::/56,1269750,6252001,,0,0
2620:0:876:4500::/56,6252001,6252001,,0,0
2620:0:876:4600::/56,2134431,6252001,,0,0
2620:0:876:4700::/56,3723988,6252001,,0,0
2620:0:876:4800::/56,2395170,6252001,,0,0
2620:0:876:4900::/56,49518,6252001,,0,0
2620:0:876:4a00::/55,6252001,6252001,,0,0
2620:0:876:4c00::/54,6252001,6252001,,0,0
2620:0:876:5000::/56,272103,6252001,,0,0
2620:0:876:5100::/56,3573591,6252001,,0,0
2620:0:876:5200::/56,3374084,6252001,,0,0
2620:0:876:5300::/56,3355338,6252001,,0,0
2620:0:876:5400::/56,934292,6252001,,0,0
2620:0:876:5500::/56,3351879,6252001,,0,0
2620:0:876:5600::/56,3608932,6252001,,0,0
2620:0:876:5700::/56,2275384,6252001,,0,0
2620:0:876:5800::/53,6252001,6252001,,0,0
2620:0:876:6000::/56,6251999,6252001,,0,0
2620:0:876:6100::/56,226074,6252001,,0,0
2620:0:876:6200::/56,3576468,6252001,,0,0
